projectID,country,location_master,company_master,articleID
SWE-00386-00846,SWE,Gothenburg,Volvo Group,"['1102530', '3301369', '1102320', '2706151', '1102553', '2705573', '2707810', '3300221', '1601429', '1102435', '3301058', '1100922', '1101612', '1101316', '2707600', '1101176', '1700598', '1500102', '1907237', '3300408', '1100951', '1102525', '2707777', '2701513', '2705222', '2301087', '3301121', '1100169', '1103115']"
SWE-01594-00846,SWE,Göteborg,Volvo Group,['2701899']
SWE-09512-00846,SWE,Hisingen,Volvo Group,"['1907237', '2603406']"
SVK-00594-00846,SVK,Kosice,Volvo Group,"['2707727', '2706177']"
SWE-05802-00846,SWE,Lund,Volvo Group,"['3301121', '2707777']"
SWE-00683-00846,SWE,Mariestad,Volvo Group,"['1102797', '1101612']"
SWE-10238-00846,SWE,Skovde,Volvo Group,['3300170']
SWE-01029-00846,SWE,Skövde,Volvo Group,"['2704539', '2705201', '2704872']"
SWE-01064-00846,SWE,Stockholm,Volvo Group,"['2700106', '2706854']"
SWE-01129-00846,SWE,Torslanda,Volvo Group,"['2705767', '2707600', '2705853', '1101491', '2708069', '2705573']"
SVK-05803-00846,SVK,Valaliky,Volvo Group,['2708210']
DEU-01255-00846,DEU,Würzburg,Volvo Group,['1100433']
DEU-00275-10368,DEU,Dresden,Vonovia,['1815395']
BEL-06712-10369,BEL,Antwerp-Bruges,Vopak,['2404607']
NLD-10094-10370,NLD,Klazienaveen,Vos Prodect,['1302286']
DNK-09032-10370,DNK,Vesterhav Nord,Vos Prodect,['1304231']
DNK-09033-10370,DNK,Vesterhav Syd,Vos Prodect,['1304231']
NLD-03467-10371,NLD,Hollandse Kust Noord,Vos Prodect Innovations,['1302510']
NLD-03188-10372,NLD,IJzendoorn,Voyex,['1701860']
DNK-10239-10373,DNK,Vridsløsemagle,Vridsløsemagle,['3001547']
BEL-00138-06326,BEL,Brussels,Vrije Universiteit Brussel,"['1500611', '2706954']"
DEU-10240-00848,DEU,CLEOP facility,Vulcan Energy,['3000058']
ITA-00172-00848,ITA,Cesano,Vulcan Energy,['1101303']
DEU-00332-00848,DEU,Frankfurt Höchst,Vulcan Energy,['1101208']
DEU-00333-00848,DEU,Frankfurt-Höchst,Vulcan Energy,"['1102834', '3001531', '1103126', '1103006', '3001060', '2302498']"
DEU-02137-00848,DEU,Höchst Chemical Park,Vulcan Energy,['2300642']
DEU-00499-00848,DEU,Höchst Chemical Park,Vulcan Energy,"['3000603', '1101121']"
DEU-06721-00848,DEU,Industriepark Höchst,Vulcan Energy,"['1103006', '1103126']"
DEU-00516-00848,DEU,Insheim,Vulcan Energy,"['3000689', '1101363', '1101102', '1101261']"
DEU-00617-00848,DEU,Landau,Vulcan Energy,"['1102850', '1102834', '3001071', '3001676', '3001531', '1103126', '3001547', '3001367', '3001060', '1103006', '2302498', '3000058']"
FRA-00753-00848,FRA,Mulhouse,Vulcan Energy,"['3000235', '3000396']"
DEU-00939-00848,DEU,Rüsselsheim,Vulcan Energy,['3000235']
DEU-01166-00848,DEU,Upper Rhine,Vulcan Energy,['1101311']
DEU-01167-00848,DEU,Upper Rhine Graben,Vulcan Energy,"['2706816', '1101199', '1101922']"
DEU-01168-00848,DEU,Upper Rhine Valley,Vulcan Energy,"['1102850', '3301687', '2900296', '2301449', '1101783', '2900784']"
DEU-00331-07213,DEU,Frankfurt,Vulcan Energy Resources Limited,['3000114']
DEU-00660-07213,DEU,Ludwigshafen,Vulcan Energy Resources Limited,['3000114']
DEU-00516-10374,DEU,Insheim,Vulcan Energy Resources Ltd.,['3001570']
NOR-09582-07302,NOR,Goliat,Vår Energi,['1906681']
NOR-09583-07302,NOR,Goliat oil field,Vår Energi,['2602227']
GBR-02202-10375,GBR,Dogger Bank,Vårgrøn,['2602582']
NOR-01502-10376,NOR,Agder,Vårgrønn,['1304221']
GBR-02202-10376,GBR,Dogger Bank,Vårgrønn,"['1402999', '2602673']"
GBR-01427-10376,GBR,Newcastle,Vårgrønn,['1906898']
GBR-06420-10376,GBR,Peterhead,Vårgrønn,['2605451']
NOR-09517-10376,NOR,Utsira Nord,Vårgrønn,['1302390']
NOR-08728-10376,NOR,Wergeland Base,Vårgrønn,['2601785']
GBR-05290-10376,GBR,Yorkshire,Vårgrønn,['1402003']
FRA-07856-08170,FRA,Vélizy-Villacoublay,Vélizy-Villacoublay,['3001547']
DEU-02435-10377,DEU,Burghausen,WACKER,['1814579']
DEU-02435-10378,DEU,Burghausen,WACKER AG,['1818827']
DEU-00016-10379,DEU,Alzenau,WACKER SCHOTT Solar GmbH,['1816372']
DEU-03143-10379,DEU,Jena,WACKER SCHOTT Solar GmbH,"['1814724', '1816372']"
PRT-07383-08171,PRT,Aguçadoura,WAM Horizon,['1906830']
NLD-10241-10380,NLD,wehkamp.nl warehouse,WDP,['1708098']
FRA-07857-08172,FRA,Longueil-Sainte-Marie,WEC Mâts Béton,['2100177']
DEU-00301-10381,DEU,Emden,WEC Turmbau Emden,['2104616']
IRL-10242-10382,IRL,Tuam,WED Renewables Ltd,['1702825']
DEU-08384-10383,DEU,Neustadt-Glewe,WEMAG AG,['3000213']
DEU-08495-10383,DEU,Schwerin,WEMAG AG,['3000213']
DEU-10243-10383,DEU,Waren (Müritz),WEMAG AG,['3000213']
ESP-03514-03703,ESP,Iberia,WElink,['2503372']
GBR-01605-03703,GBR,Liverpool,WElink,['1600596']
PRT-06956-08173,PRT,Ourika,WElink Energy,"['2202082', '2201671']"
PRT-06975-08173,PRT,Ourique,WElink Energy,['2200152']
PRT-07858-08173,PRT,Vagueiros,WElink Energy,['1707837']
PRT-07039-08173,PRT,Vaqueiras,WElink Energy,['2202794']
PRT-07040-08173,PRT,Vaqueiros,WElink Energy,"['1705339', '1817176', '1819189', '2202109']"
PRT-06453-08174,PRT,Algarve,WElink Group,['1705089']
PRT-06956-08174,PRT,Ourika,WElink Group,['1703980']
PRT-06957-08174,PRT,Southern Portugal,WElink Group,['1800944']
PRT-07080-08174,PRT,Vaquieros,WElink Group,['1707430']
DEU-01354-01372,DEU,Baudenbach,WHW Recycling,['1102759']
GBR-08878-10384,GBR,Harwich,WIND,['1303468']
NLD-10244-10385,NLD,Velsen Noord,WIND Cable Services BV,['1301982']
ESP-01830-02034,ESP,Cuenca,"WIND GENERATION CASTILLA LA MANCHA, SL","['1801170', '2301866']"
POL-09638-08175,POL,Barwice,WKN,['2103979']
POL-09639-08175,POL,Jasna,WKN,"['2105648', '2602314']"
FRA-07859-08175,FRA,Longèves,WKN,['2100590']
FRA-07860-08175,FRA,Riaucourt,WKN,['2100590']
DEU-10245-08175,DEU,Westerengel,WKN,['2102494']
DEU-00976-00851,DEU,Saxony,WKW,['2701470']
DEU-01372-01373,DEU,Rothenburg,WKW Automotive,['2702325']
FRA-07129-06329,FRA,Aisne,WPD,['2100251']
FRA-07861-06329,FRA,Champcourt,WPD,['2104393']
FRA-07862-06329,FRA,Deux-Sèvres,WPD,['2100251']
FRA-07150-06329,FRA,Fecamp,WPD,['1902119']
FRA-07863-06329,FRA,Iwuy,WPD,['2104393']
FIN-10246-06329,FIN,Karhunnevankangas,WPD,['2105929']
FRA-07864-06329,FRA,Maine-et-Loire,WPD,['2100251']
FRA-07865-06329,FRA,Mayenne,WPD,['2100251']
HRV-05808-06329,HRV,Sestanovac,WPD,['2503944']
SWE-01027-06329,SWE,Skellefteå,WPD,['2105227']
FRA-07866-06329,FRA,Somme,WPD,['2100251']
FRA-06984-08176,FRA,Fécamp,WPD Offshore,['1902718']
SWE-09273-08176,SWE,Soderhamn,WPD Offshore,['1905521']
HRV-10247-10386,HRV,Sibenik,WPD Windmanager,['2104653']
DEU-01855-06683,DEU,Wunsiedel,WUN H2,['1500790']
CHE-10067-10387,CHE,Riehen,WVR AG,['3001700']
GBR-04201-10388,GBR,Dumfries and Galloway,WWS Renewables,['2104420']
GBR-09400-10388,GBR,Muirhall South,WWS Renewables,['2101420']
DEU-02435-02490,DEU,Burghausen,Wacker Chemie,"['1500249', '1602167', '1600651', '1604001', '1811894', '1605496', '1603208', '1814383', '1813205', '1807793', '1605261', '1602311', '1704504']"
NOR-03349-02490,NOR,Holla,Wacker Chemie,"['1606266', '1818069', '1816087', '1604001']"
DEU-00755-02490,DEU,Munich,Wacker Chemie,"['1606456', '1601183', '1606190', '1601323', '1811384']"
DEU-10248-02490,DEU,Nünchritz,Wacker Chemie,"['1807130', '1811894', '1816324', '1814383', '1812756', '1813205', '1812335']"
NLD-02038-10389,NLD,Eemshaven,Waddenwind,['2105216']
NLD-03802-04367,NLD,Wageningen,Wageningen Research Foundation,['1606940']
NLD-01808-03707,NLD,Lelystad,Wageningen University,['1603952']
NLD-03802-03707,NLD,Wageningen,Wageningen University,['1606940']
NLD-03803-04368,NLD,Culemborg,Wageningen University & Research,"['1605744', '1701053']"
NLD-03804-04368,NLD,Wadenoijen,Wageningen University & Research,"['1605744', '1701053']"
NLD-10249-10390,NLD,Nauerna,Wageningen University and Research,['1708667']
GBR-01843-10391,GBR,West Sussex,Wagner & Co,['1811675']
GBR-01843-10392,GBR,West Sussex,Wagner Solar UK,['1811675']
GBR-04184-06331,GBR,Buxton,Wales & West Utilities,['2403326']
SWE-10250-10393,SWE,"Bandhagen, Stockholm",Wallenstam,['1402922']
SWE-09219-10393,SWE,Berg Municipality,Wallenstam,['1402922']
SWE-10251-10393,SWE,Härjedalen Municipality,Wallenstam,['1402922']
NLD-00293-10394,NLD,Eindhoven,Wallvision,"['1707173', '1705846', '1607799', '1607357']"
GBR-03631-10395,GBR,Cumbria,Walney Wind Farm,['2602140']
ITA-06908-07522,ITA,Condino,Waris,['1803526']
ITA-06909-07522,ITA,Trento,Waris,['1803526']
DEU-00431-06333,DEU,Hamburg,Warme Hamburg,['2400818']
GBR-02069-10396,GBR,Warrington,Warrington,['1706347']
GBR-10026-10397,GBR,Cirencester,Warrington Borough Council,['2201285']
GBR-02094-10397,GBR,York,Warrington Borough Council,['2201285']
GBR-02094-02035,GBR,York,Warrington Renewables,['2300970']
GBR-00225-01375,GBR,Coventry,Warwick Manufacturing Group,['1102732']
GBR-01214-01375,GBR,Warwick,Warwick Manufacturing Group,['2702056']
GBR-00296-04369,GBR,Ellesmere Port,Waste2Tricity,['2403314']
GBR-03658-04369,GBR,"Protos site, Ellesmere Port",Waste2Tricity,['2400325']
GBR-00296-04370,GBR,Ellesmere Port,Waste2Tricity Limited,['2400342']
GBR-00222-10398,GBR,Cornwall,Watercycle,['3000042']
GBR-01904-10399,GBR,Manchester,Watercycle Technologies,['3000642']
IRL-08183-10400,IRL,Waterford,Waterford Port,['1904826']
NLD-02560-03709,NLD,Weurt,Waterschap Rivierenland,"['1604175', '1705886']"
DEU-09286-10401,DEU,Messe München,Wattkraft,['1804166']
DEU-00437-10402,DEU,Hannover,Wattkraft Solar,['1809664']
DEU-05812-06339,DEU,Lottorf,Wattmanufactur,"['2201923', '2502105']"
DEU-00094-10403,DEU,Berlin,Wattner,['1708791']
DEU-10252-10403,DEU,Fuerstenwalde,Wattner,['1813419']
DEU-10253-10403,DEU,Harbke,Wattner,['1813419']
DEU-10254-10403,DEU,Opel manufacturing center,Wattner,['1813419']
DEU-10255-10403,DEU,Rätzlingen,Wattner,['1819821']
GBR-10256-10404,GBR,University of Edinburgh,Wave Energy Scotland,['1300657']
GBR-00222-10405,GBR,Cornwall,Wave Hub Ltd,['1303548']
DNK-09603-10406,DNK,Danish waters,Wavepiston,"['2604841', '3100853']"
DEU-00094-03710,DEU,Berlin,We Do Solar,"['1604097', '1603909']"
NLD-02192-10407,NLD,Utrecht,We Drive Solar,['3300061']
DEU-00094-01376,DEU,Berlin,WeSort.AI GmbH,['1102800']
GBR-01640-10408,GBR,County Durham,Weardale Lithium,['3000642']
DEU-00331-00855,DEU,Frankfurt,Webasto,['2702167']
DEU-00463-00855,DEU,Hengersberg,Webasto,['1100601']
DEU-00771-00855,DEU,Neubrandenburg,Webasto,"['1100118', '1101798']"
DEU-00979-00855,DEU,Schaidt,Webasto,['1100118']
DEU-00981-00855,DEU,Schierling,Webasto,"['1102000', '1101557', '1101798', '1102863', '1100601', '1103118']"
ITA-06821-07523,ITA,Pescopagano,Webuild,['3101014']
ITA-06822-07523,ITA,Villarosa,Webuild,['3101014']
DNK-10257-10409,DNK,Give,Welcon,['1301336']
GBR-06965-08177,GBR,Alentejo,Welink,['1701376']
PRT-06453-08177,PRT,Algarve,Welink,['1701898']
PRT-06975-08177,PRT,Ourique,Welink,['1704330']
PRT-07040-08177,PRT,Vaqueiros,Welink,['1706000']
GBR-10258-10410,GBR,North west Wales,Welsh government,['3201439']
GBR-00845-10411,GBR,Oxford,Wenea,['3300062']
FRA-02239-08178,FRA,Le Croisic,Wenex Equipements,['1900380']
POL-04549-06340,POL,Damnica,Wento,['2502369']
POL-05813-06340,POL,Lipno,Wento,"['2202136', '2504323']"
POL-06344-06340,POL,Stępień,Wento,['2203488']
POL-06346-06340,POL,Zagórzyca,Wento,['2203292']
NOR-08728-10412,NOR,Wergeland Base,Wergeland Group,"['1907315', '1302390']"
NOR-08717-10413,NOR,Gulen,Wergeland group,['1907617']
DEU-10259-10414,DEU,Haren_Ems,Wessels Marine GmbH,['2603487']
GBR-02140-02040,GBR,Nottinghamshire,West Burton Energy,['2300825']
GBR-05814-06341,GBR,Gainsborough,West Lindsey District Council,['2503994']
GBR-00225-01378,GBR,Coventry,West Midlands Gigafactory,"['2800457', '1101361', '2800591']"
POL-05286-10415,POL,Szczecin,West Pomeranian University of Technology,['3202207']
GBR-01843-10416,GBR,West Sussex,West Sussex County Council,['1706347']
DEU-02043-06345,DEU,Lingen,Westfalen Group,['2402289']
POL-08134-08179,POL,Baltic coast,Westinghouse,"['1403598', '3201895']"
POL-10260-08179,POL,Baltic sea coast,Westinghouse,['3200889']
NLD-07889-08179,NLD,Borssele,Westinghouse,['3200416']
BGR-10261-08179,BGR,Bulgarian Plant,Westinghouse,['3201044']
POL-08083-08179,POL,Choczewo,Westinghouse,"['3202396', '3201676']"
CZE-06236-08179,CZE,Dukovany,Westinghouse,"['3201767', '1400295', '3201061', '3201253']"
CZE-08437-08179,CZE,Dukovany Power Plant II,Westinghouse,['1400434']
DEU-09778-08179,DEU,Gundremmingen,Westinghouse,['3201131']
BGR-07912-08179,BGR,Kozloduy,Westinghouse,"['3200716', '3201438', '3200689', '1403567', '3201286', '1401172', '3201095', '1400475', '3201396', '3201061', '1400930', '3201009']"
BGR-10262-08179,BGR,Kozloduy NPP,Westinghouse,['3202230']
BGR-10263-08179,BGR,Kozloduy Nuclear Power Plant,Westinghouse,['1400498']
SVN-08390-08179,SVN,Krško,Westinghouse,"['3202158', '3200510']"
FIN-04652-08179,FIN,Loviisa,Westinghouse,"['3201984', '3201061']"
POL-08135-08179,POL,Lubiatowo-Kopalino,Westinghouse,"['3200897', '3200335', '1402833', '3202205', '1400986', '3201692', '3200064']"
ESP-00668-08179,ESP,Madrid,Westinghouse,['3201063']
FIN-01909-08179,FIN,Olkiluoto,Westinghouse,['3200072']
SWE-04653-08179,SWE,Oskarshamn,Westinghouse,['3200072']
POL-08136-08179,POL,Pomerania,Westinghouse,"['3202105', '3200063', '3200930', '3202398', '3200481', '3200812', '3202025', '3201862']"
GBR-10100-08179,GBR,Preston,Westinghouse,['3202735']
POL-09225-08179,POL,Pątnów,Westinghouse,['3201626']
SWE-08452-08179,SWE,Ringhals,Westinghouse,"['3200891', '3202285', '3200938', '3202277']"
GBR-08453-08179,GBR,Sizewell B,Westinghouse,['1402889']
GBR-10264-08179,GBR,Springfields,Westinghouse,"['3200639', '3200540', '3201351', '3202503']"
CZE-08234-08179,CZE,Temelin,Westinghouse,['3201253']
SWE-01201-08179,SWE,Västerås,Westinghouse,"['3202663', '3202230', '3201372']"
GBR-01244-08179,GBR,Wolverhampton,Westinghouse,['3202563']
POL-08134-10417,POL,Baltic coast,Westinghouse Electric Co,['3201243']
CZE-06236-10418,CZE,Dukovany,Westinghouse Electric Co.,['3200690']
BGR-07912-10418,BGR,Kozloduy,Westinghouse Electric Co.,['3200862']
POL-08136-10418,POL,Pomerania,Westinghouse Electric Co.,['3200772']
POL-08133-07524,POL,Baltic Sea coast,Westinghouse Electric Company,['1400376']
NLD-07889-07524,NLD,Borssele,Westinghouse Electric Company,['1403003']
CZE-06236-07524,CZE,Dukovany,Westinghouse Electric Company,['3200999']
BGR-07912-07524,BGR,Kozloduy,Westinghouse Electric Company,"['1403295', '1403276']"
POL-08135-07524,POL,Lubiatowo-Kopalino,Westinghouse Electric Company,['3202124']
ITA-01851-07524,ITA,Monfalcone,Westinghouse Electric Company,"['3201866', '3201642']"
ROU-07997-07524,ROU,Pitești,Westinghouse Electric Company,['3201276']
GBR-10264-07524,GBR,Springfields,Westinghouse Electric Company,['3201014']
GBR-01244-07524,GBR,Wolverhampton,Westinghouse Electric Company,['3200101']
SVN-10265-10419,SVN,NEK,Westinghouse Electric Corporation,['3200915']
GBR-01668-10420,GBR,Capenhurst,Westinghouse UK,['3202461']
GBR-10266-10420,GBR,Salwick,Westinghouse UK,['3202461']
GBR-10267-10421,GBR,Watchfield,Westmill Solar Co-operative,['2203833']
DEU-02300-10422,DEU,Haren,Westnetz,['2104595']
GBR-01904-10423,GBR,Manchester,Whitecroft Lighting,['3200152']
GBR-04142-06685,GBR,Doncaster,Who Gives A Crap,['2504425']
GBR-04341-06349,GBR,Cromarty,Whyte & Mackay,['2401527']
GBR-08019-06349,GBR,Cromarty Firth,Whyte & Mackay,"['1200051', '1200572']"
GBR-02005-06349,GBR,Highlands,Whyte & Mackay,['1200585']
PRT-06141-08180,PRT,Amareleja,WiNRG,['1707412']
PRT-07419-08180,PRT,Cartaxo,WiNRG,['1707412']
PRT-04468-08180,PRT,Ferreira do Alentejo,WiNRG,['1707412']
PRT-02653-08180,PRT,Lagos,WiNRG,['1707412']
PRT-02518-08180,PRT,Moura,WiNRG,['1707412']
PRT-07420-08180,PRT,Santarém,WiNRG,['1707412']
IRL-05231-10424,IRL,Wicklow,Wicklow Port,['1904826']
AUT-09536-06350,AUT,Aspern,Wien Energie,['3001678']
AUT-01350-06350,AUT,Vienna,Wien Energie,"['1501359', '3001501', '2404164', '3000651', '1500603']"
AUT-01350-06351,AUT,Vienna,Wiener Linien,['2404164']
AUT-01350-06352,AUT,Vienna,Wiener Stadtwerke Group,['2404164']
GBR-04408-06353,GBR,Isle of Wight,Wight Community Energy,['2403869']
FRA-07867-08181,FRA,Alpes-de-Haute-Provence,Wikisun,['1702595']
GBR-00520-00860,GBR,Isles,Williams Engineering,['2701301']
GBR-09734-10425,GBR,Middlesbrough,Wilton Engineering,['1901645']
GBR-08465-10426,GBR,Haverton Hill,Wilton Universal Group,['1903791']
GBR-01101-10426,GBR,Teesside,Wilton Universal Group,['1200398']
GBR-02065-06355,GBR,Salisbury,Wiltshire Council,['2503994']
ITA-06910-04371,ITA,Giave,Winaico,['1819417']
NOR-10268-10427,NOR,Mehuken wind park,Wind Catching Systems,['1300165']
GBR-09010-10428,GBR,Belfast,Wind Energy Ireland,['1906850']
DNK-02274-10429,DNK,Offshore,Wind Power Lab,['1902652']
GBR-08159-10430,GBR,Campbeltown,Wind Towers Scotland,['2102614']
DEU-10269-10431,DEU,Weiler III,Wind Works Power Corp,['2102344']
FRA-00853-04372,FRA,Paris,Wind my Roof,['1606502']
ROU-08232-10432,ROU,Fantanele-Cogealac,WindESCo,['2107281']
NOR-09134-10433,NOR,Jelsa,WindWorks Jelsa,"['1905722', '1907423', '2600616']"
ESP-02391-08182,ESP,Asturias,Windar,"['1303838', '2603007', '2604535', '1904475']"
ESP-07594-08182,ESP,Aviles,Windar,"['1902415', '1906268', '1300191']"
ESP-02546-08182,ESP,Avilés,Windar,"['2603062', '1401401', '1302533', '2605331', '1300303', '1300301', '1906131', '1302311', '2602017', '1401633', '1302448', '1401068']"
ESP-05055-08182,ESP,Baltic Sea,Windar,['1401140']
ESP-07458-08182,ESP,Fene,Windar,"['2604484', '1301179', '1903662', '2603062', '1301560', '1906824', '1905556', '1303716']"
GBR-08187-08182,GBR,Moray West,Windar,['1303220']
POL-10270-08182,POL,"Ostrow Grabowski, Szczecin",Windar,"['1908169', '2203310']"
ESP-07868-08182,ESP,Port of Aviles,Windar,['1907735']
POL-05286-08182,POL,Szczecin,Windar,"['1907627', '1303571', '1304567', '1907774', '1303063', '2605560']"
ESP-07869-08182,ESP,Tadarsa Eolica 4,Windar,['1906268']
GBR-10271-10434,GBR,Multiple geographies,Windar Photonics,['2102689']
NLD-06441-10435,NLD,IJmuiden,Windcat Workboats,"['1903001', '1301982']"
GBR-07908-10435,GBR,Lowestoft,Windcat Workboats,['1903001']
GBR-05461-06356,GBR,Talbot Green,Windel Energy,['2504095']
PRT-01193-08183,PRT,Viana do Castelo,Windplus,['1904146']
NOR-01502-10436,NOR,Agder,Windport AS,['1304221']
GBR-09762-10437,GBR,Caersws,Windtechs,['2601846']
DEU-00631-02550,DEU,Leipzig,Wintershall Dea,['1500435']
DEU-02426-02550,DEU,Wilhelmshaven,Wintershall Dea,['2401746']
GBR-06433-10438,GBR,Cleve Hill,Wirsol,['1800375']
DNK-10272-10438,DNK,Danish grid,Wirsol,['1708731']
DEU-03534-10438,DEU,Delfzijl,Wirsol,['1704148']
NLD-03534-10438,NLD,Delfzijl,Wirsol,"['2201750', '2201215', '1707149', '1703505']"
GBR-08303-10438,GBR,North Kent Coast,Wirsol,['1705664']
GBR-06433-06357,GBR,Cleve Hill,Wirsol Energy,['2203216']
DEU-01522-06357,DEU,Kent,Wirsol Energy,['1709144']
GBR-01522-06357,GBR,Kent,Wirsol Energy,['2501877']
GBR-10273-06357,GBR,Outwood solar park,Wirsol Energy,['2202591']
GBR-10274-06357,GBR,Trowse-Newton plant,Wirsol Energy,['2202591']
DEU-10275-06357,DEU,Wagga Wagga,Wirsol Energy,['1700993']
GBR-01670-10439,GBR,Essex,Wirsol Energy Ltd,['1704191']
GBR-00792-10439,GBR,Norfolk,Wirsol Energy Ltd,['1704191']
POL-09638-08184,POL,Barwice,Wirtgen Invest Energy,['2103979']
ESP-07870-08184,ESP,"Gusendos de los Oteros, Corbillos de los Oteros, Santas Martas and Pajares de los Oteros",Wirtgen Invest Energy,['2504851']
NLD-02192-10440,NLD,Utrecht,Withthegrid,"['1704721', '1706853']"
DEU-00304-00861,DEU,Ensdorf,Wolfspeed,"['2707093', '2706912', '2706893']"
DEU-00818-00861,DEU,Nuremberg,Wolfspeed,['2707093']
DEU-00942-00861,DEU,Saarland,Wolfspeed,"['2707369', '2707421']"
GBR-02197-06358,GBR,Aberdeen,Wood,['1200149']
GBR-05905-06358,GBR,Easington,Wood,['1200605']
GBR-01451-06358,GBR,Edinburgh,Wood,['2201777']
GBR-01706-06358,GBR,Fife,Wood,['1900940']
GBR-04776-06358,GBR,Herne Bay,Wood,"['2401347', '2401008']"
NOR-02292-06358,NOR,Mosjøen,Wood,['1200488']
GBR-04142-06687,GBR,Doncaster,Woodland Group,['2504425']
DEU-02426-06360,DEU,Wilhelmshaven,World Energy GH2,['2403219']
IRL-04406-04374,IRL,Aghada,Worley,['2400866']
DEU-00094-04374,DEU,Berlin,Worley,['2401157']
NLD-00931-04374,NLD,Rotterdam,Worley,['1706684']
NLD-01109-04374,NLD,The Hague,Worley,"['1303337', '2400503']"
POL-09654-10441,POL,Słupsk,Worthington,"['2900623', '2900647']"
DEU-10276-10442,DEU,Nagold,Worthington Steel,['3302229']
DEU-04742-10443,DEU,Butendiek Offshore Wind Farm,Wpd,"['2602445', '1300200']"
GBR-00647-01381,GBR,London,Wright Electric,['2701453']
FRA-00853-01381,FRA,Paris,Wright Electric,['2701453']
GBR-02439-02495,GBR,Ballymena,Wrightbus,"['1707681', '1500237', '2400529']"
GBR-00647-02495,GBR,London,Wrightbus,['2400880']
GBR-03687-02495,GBR,Northern Ireland,Wrightbus,"['2400390', '2400860', '2400054']"
POL-05286-10444,POL,Szczecin,Wulkan Shipyard,['1303050']
DEU-00957-01382,DEU,Salzgitter,"Wuxi Lead Intelligent Equipment Co., Ltd",['1101768']
DNK-01333-02044,DNK,Aalborg,"Wuxi Lead Intelligent Equipment Co., Ltd.",['2301456']
GBR-01440-01383,GBR,Chelveston Renewable Energy Park,Wykes,"['2300018', '2300026']"
DEU-00957-01384,DEU,Salzgitter,Wystrach,['2400308']
